分支BTB组数,分支BTB相联度,jalBTB组数,jalBTB相联度,算法,总分支,正确,误预测,准确率(%),分支总数,分支正确,分支准确率(%),jal总数,jal正确,jal准确率(%)
4,1,64,1,BTFN+SplitJal,276831713,195572931,81258782,70.65,244368073,163109651,66.75,32463640,32463280,100.00
4,2,64,1,BTFN+SplitJal,276831713,195572930,81258783,70.65,244368073,163109650,66.75,32463640,32463280,100.00
4,4,32,4,BTFN+SplitJal,276831713,195493161,81338552,70.62,244368073,163109652,66.75,32463640,32383509,99.75
4,1,32,4,BTFN+SplitJal,276831713,195493160,81338553,70.62,244368073,163109651,66.75,32463640,32383509,99.75
4,2,32,4,BTFN+SplitJal,276831713,195493159,81338554,70.62,244368073,163109650,66.75,32463640,32383509,99.75
4,4,32,2,BTFN+SplitJal,276831713,195492816,81338897,70.62,244368073,163109652,66.75,32463640,32383164,99.75
4,1,32,2,BTFN+SplitJal,276831713,195492815,81338898,70.62,244368073,163109651,66.75,32463640,32383164,99.75
4,2,32,2,BTFN+SplitJal,276831713,195492814,81338899,70.62,244368073,163109650,66.75,32463640,32383164,99.75
4,4,32,1,BTFN+SplitJal,276831713,195469933,81361780,70.61,244368073,163109652,66.75,32463640,32360281,99.68
4,1,32,1,BTFN+SplitJal,276831713,195469932,81361781,70.61,244368073,163109651,66.75,32463640,32360281,99.68
4,2,32,1,BTFN+SplitJal,276831713,195469931,81361782,70.61,244368073,163109650,66.75,32463640,32360281,99.68
4,4,16,4,BTFN+SplitJal,276831713,195456809,81374904,70.60,244368073,163109652,66.75,32463640,32347157,99.64
4,1,16,4,BTFN+SplitJal,276831713,195456808,81374905,70.60,244368073,163109651,66.75,32463640,32347157,99.64
4,2,16,4,BTFN+SplitJal,276831713,195456807,81374906,70.60,244368073,163109650,66.75,32463640,32347157,99.64
4,4,16,2,BTFN+SplitJal,276831713,195428074,81403639,70.59,244368073,163109652,66.75,32463640,32318422,99.55
4,1,16,2,BTFN+SplitJal,276831713,195428073,81403640,70.59,244368073,163109651,66.75,32463640,32318422,99.55
4,2,16,2,BTFN+SplitJal,276831713,195428072,81403641,70.59,244368073,163109650,66.75,32463640,32318422,99.55
4,4,16,1,BTFN+SplitJal,276831713,195427988,81403725,70.59,244368073,163109652,66.75,32463640,32318336,99.55
4,1,16,1,BTFN+SplitJal,276831713,195427987,81403726,70.59,244368073,163109651,66.75,32463640,32318336,99.55
4,2,16,1,BTFN+SplitJal,276831713,195427986,81403727,70.59,244368073,163109650,66.75,32463640,32318336,99.55
4,4,8,4,BTFN+SplitJal,276831713,194547225,82284488,70.28,244368073,163109652,66.75,32463640,31437573,96.84
4,1,8,4,BTFN+SplitJal,276831713,194547224,82284489,70.28,244368073,163109651,66.75,32463640,31437573,96.84
4,2,8,4,BTFN+SplitJal,276831713,194547223,82284490,70.28,244368073,163109650,66.75,32463640,31437573,96.84
4,4,8,2,BTFN+SplitJal,276831713,194547040,82284673,70.28,244368073,163109652,66.75,32463640,31437388,96.84
4,1,8,2,BTFN+SplitJal,276831713,194547039,82284674,70.28,244368073,163109651,66.75,32463640,31437388,96.84
4,2,8,2,BTFN+SplitJal,276831713,194547038,82284675,70.28,244368073,163109650,66.75,32463640,31437388,96.84
4,4,8,1,BTFN+SplitJal,276831713,194546996,82284717,70.28,244368073,163109652,66.75,32463640,31437344,96.84
4,1,8,1,BTFN+SplitJal,276831713,194546995,82284718,70.28,244368073,163109651,66.75,32463640,31437344,96.84
4,2,8,1,BTFN+SplitJal,276831713,194546994,82284719,70.28,244368073,163109650,66.75,32463640,31437344,96.84
4,4,4,4,BTFN+SplitJal,276831713,193521351,83310362,69.91,244368073,163109652,66.75,32463640,30411699,93.68
4,1,4,4,BTFN+SplitJal,276831713,193521350,83310363,69.91,244368073,163109651,66.75,32463640,30411699,93.68
4,2,4,4,BTFN+SplitJal,276831713,193521349,83310364,69.91,244368073,163109650,66.75,32463640,30411699,93.68
4,4,4,2,BTFN+SplitJal,276831713,193521310,83310403,69.91,244368073,163109652,66.75,32463640,30411658,93.68
4,4,4,1,BTFN+SplitJal,276831713,193521310,83310403,69.91,244368073,163109652,66.75,32463640,30411658,93.68
4,1,4,1,BTFN+SplitJal,276831713,193521309,83310404,69.91,244368073,163109651,66.75,32463640,30411658,93.68
4,1,4,2,BTFN+SplitJal,276831713,193521309,83310404,69.91,244368073,163109651,66.75,32463640,30411658,93.68
4,2,4,1,BTFN+SplitJal,276831713,193521308,83310405,69.91,244368073,163109650,66.75,32463640,30411658,93.68
4,2,4,2,BTFN+SplitJal,276831713,193521308,83310405,69.91,244368073,163109650,66.75,32463640,30411658,93.68
8,4,8,2,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,4,1,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,64,1,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,64,4,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,16,1,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,4,4,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,8,4,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,8,1,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,64,2,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,16,2,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,32,4,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,4,2,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,32,2,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,32,1,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,4,16,4,BTFN,276831713,185012329,91819384,66.83,244368073,185012329,75.71,32463640,0,0.00
8,1,4,2,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,64,4,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,4,4,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,64,1,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,64,2,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,4,1,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,16,4,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,8,1,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,32,4,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,8,2,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,16,2,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,8,4,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,32,2,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,32,1,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,1,16,1,BTFN,276831713,184993526,91838187,66.83,244368073,184993526,75.70,32463640,0,0.00
8,2,16,4,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,4,1,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,64,4,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,32,2,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,8,2,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,32,4,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,8,4,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,4,4,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,32,1,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,4,2,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,64,1,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,16,1,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,8,1,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,16,2,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
8,2,64,2,BTFN,276831713,184993513,91838200,66.83,244368073,184993513,75.70,32463640,0,0.00
4,1,8,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,16,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,8,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,8,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,32,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,16,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,16,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,8,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,16,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,32,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,4,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,4,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,32,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,8,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,16,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,4,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,8,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,32,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,64,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,8,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,4,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,8,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,64,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,16,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,32,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,16,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,32,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,64,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,16,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,4,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,4,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,32,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,64,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,64,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,8,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,32,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,32,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,4,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,64,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,16,2,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,64,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,1,64,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,4,4,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,2,4,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,64,1,BTFN+SharedJal,276831713,183583080,93248633,66.32,244368073,163158849,66.77,32463640,20424231,62.91
4,4,64,4,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,64,1,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,64,2,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,4,1,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,32,4,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,32,2,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,32,1,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,4,2,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,16,4,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,4,4,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,8,4,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,16,2,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,16,1,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,8,1,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,4,8,2,BTFN,276831713,163109652,113722061,58.92,244368073,163109652,66.75,32463640,0,0.00
4,1,4,2,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,8,1,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,4,4,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,4,1,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,64,2,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,8,4,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,8,2,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,64,4,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,64,1,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,32,4,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,32,2,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,32,1,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,16,4,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,16,2,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,1,16,1,BTFN,276831713,163109651,113722062,58.92,244368073,163109651,66.75,32463640,0,0.00
4,2,32,4,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,32,2,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,32,1,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,64,1,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,16,4,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,64,2,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,16,2,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,16,1,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,64,4,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,8,4,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,8,2,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,8,1,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,4,4,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,4,2,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
4,2,4,1,BTFN,276831713,163109650,113722063,58.92,244368073,163109650,66.75,32463640,0,0.00
